sale_id,date,item,qty,amount,status
S04387,2025-11-20,sourdough loaf,2,15.00,paid
S04388,2025-11-20,croissant,1,3.75,paid
S04389,2025-11-20,filter coffee,1,3.00,paid
S04390,2025-11-20,croissant,3,11.25,refunded
S04391,2025-11-20,cinnamon bun,1,4.25,paid
S04392,2025-11-21,croissant,2,7.50,paid
S04393,2025-11-21,cinnamon bun,2,8.50,paid
S04394,2025-11-21,cinnamon bun,1,4.25,paid
S04395,2025-11-21,sourdough loaf,3,22.50,paid
S04396,2025-11-21,cinnamon bun,1,4.25,paid
S04397,2025-11-21,filter coffee,3,9.00,paid
S04398,2025-11-21,croissant,1,3.75,paid
S04399,2025-11-21,cinnamon bun,1,4.25,paid
S04400,2025-11-21,apple tart,2,11.00,paid
S04401,2025-11-21,filter coffee,3,9.00,paid
S04402,2025-11-21,sourdough loaf,1,7.50,paid
S04403,2025-11-21,sourdough loaf,1,7.50,paid
S04404,2025-11-22,filter coffee,3,9.00,paid
S04405,2025-11-22,seed rye,1,8.25,paid
S04406,2025-11-22,apple tart,1,5.50,paid
S04407,2025-11-22,seed rye,1,8.25,paid
S04408,2025-11-22,seed rye,2,16.50,void
S04409,2025-11-22,apple tart,1,5.50,paid
S04410,2025-11-22,seed rye,1,8.25,paid
S04411,2025-11-22,croissant,2,7.50,paid
S04412,2025-11-22,cinnamon bun,3,12.75,paid
S04413,2025-11-22,apple tart,1,5.50,paid
S04414,2025-11-22,filter coffee,2,6.00,paid
S04415,2025-11-22,croissant,3,11.25,paid
S04416,2025-11-22,sourdough loaf,3,22.50,paid
S04417,2025-11-22,sourdough loaf,1,7.50,paid
S04418,2025-11-22,filter coffee,2,6.00,paid
S04419,2025-11-22,seed rye,2,16.50,paid
S04420,2025-11-22,filter coffee,2,6.00,paid
S04421,2025-11-22,sourdough loaf,1,7.50,paid
S04422,2025-11-22,cinnamon bun,2,8.50,paid
S04423,2025-11-22,apple tart,2,11.00,paid
S04424,2025-11-22,cinnamon bun,3,12.75,paid
S04425,2025-11-23,sourdough loaf,2,15.00,paid
S04426,2025-11-23,apple tart,2,11.00,paid
S04427,2025-11-23,sourdough loaf,2,15.00,paid
S04428,2025-11-23,apple tart,1,5.50,paid
S04429,2025-11-23,croissant,2,7.50,paid
S04430,2025-11-23,seed rye,2,16.50,paid
S04431,2025-11-23,cinnamon bun,1,4.25,paid
S04432,2025-11-23,seed rye,1,8.25,paid
S04433,2025-11-23,filter coffee,3,9.00,paid
S04434,2025-11-23,filter coffee,2,6.00,paid
S04435,2025-11-23,seed rye,3,24.75,paid
S04436,2025-11-23,cinnamon bun,1,4.25,paid
S04437,2025-11-23,seed rye,2,16.50,paid
S04438,2025-11-23,croissant,2,7.50,paid
S04439,2025-11-23,seed rye,2,16.50,paid
S04440,2025-11-23,croissant,3,11.25,paid
S04441,2025-11-23,filter coffee,2,6.00,paid
S04442,2025-11-23,sourdough loaf,2,15.00,paid
S04443,2025-11-23,apple tart,3,16.50,paid
S04444,2025-11-23,cinnamon bun,1,4.25,paid
S04445,2025-11-23,croissant,3,11.25,paid
S04446,2025-11-24,apple tart,2,11.00,paid
S04447,2025-11-25,sourdough loaf,1,7.50,refunded
S04448,2025-11-25,sourdough loaf,2,15.00,paid
S04449,2025-11-25,croissant,1,3.75,paid
S04450,2025-11-25,seed rye,3,24.75,paid
S04451,2025-11-25,cinnamon bun,2,8.50,paid
S04452,2025-11-25,cinnamon bun,1,4.25,paid
S04453,2025-11-25,croissant,1,3.75,paid
S04454,2025-11-25,croissant,1,3.75,paid
S04455,2025-11-25,filter coffee,2,6.00,paid
S04456,2025-11-25,sourdough loaf,1,7.50,paid
S04457,2025-11-25,seed rye,2,16.50,paid
S04458,2025-11-25,sourdough loaf,1,7.50,paid
S04459,2025-11-25,croissant,3,11.25,paid
S04460,2025-11-26,cinnamon bun,2,8.50,paid
S04461,26/11/2025,cinnamon bun,1,4.25,paid
S04462,2025-11-26,croissant,2,7.50,paid
S04463,2025-11-26,filter coffee,1,3.00,paid
S04464,2025-11-26,seed rye,3,24.75,paid
S04465,2025-11-26,apple tart,2,11.00,paid
S04466,2025-11-26,seed rye,1,,paid
S04467,2025-11-26,seed rye,3,24.75,paid
S04468,2025-11-26,cinnamon bun,2,8.50,paid
S04469,2025-11-27,sourdough loaf,1,7.50,paid
S04470,2025-11-27,croissant,1,3.75,paid
S04471,2025-11-27,croissant,2,7.50,paid
S04472,2025-11-27,apple tart,3,16.50,paid
S04473,2025-11-27,croissant,3,11.25,paid
S04474,2025-11-27,cinnamon bun,2,8.50,paid
S04475,2025-11-27,sourdough loaf,1,7.50,paid
S04476,2025-11-27,filter coffee,2,6.00,paid
S04477,2025-11-27,croissant,2,7.50,paid
S04478,2025-11-27,sourdough loaf,1,7.50,paid
S04479,2025-11-27,seed rye,1,8.25,paid
S04480,2025-11-28,croissant,1,3.75,paid
S04481,2025-11-28,apple tart,2,11.00,paid
S04482,2025-11-28,apple tart,3,16.50,paid
S04483,2025-11-28,seed rye,1,8.25,paid
S04484,2025-11-28,cinnamon bun,2,8.50,paid
S04485,2025-11-28,cinnamon bun,1,4.25,paid
S04486,2025-11-28,apple tart,2,11.00,paid
S04487,2025-11-28,cinnamon bun,1,4.25,paid
S04488,2025-11-28,seed rye,1,8.25,paid
S04489,2025-11-28,seed rye,1,8.25,paid
S04490,2025-11-28,sourdough loaf,1,7.50,paid
S04491,2025-11-28,sourdough loaf,2,15.00,paid
S04492,2025-11-28,apple tart,3,16.50,paid
S04493,2025-11-28,cinnamon bun,3,12.75,paid
S04494,2025-11-29,sourdough loaf,1,7.50,paid
S04495,2025-11-29,filter coffee,1,3.00,paid
S04496,2025-11-29,cinnamon bun,1,4.25,paid
S04497,2025-11-29,filter coffee,2,6.00,paid
S04498,2025-11-29,croissant,2,7.50,paid
S04499,2025-11-29,apple tart,2,11.00,paid
S04500,2025-11-29,sourdough loaf,3,22.50,paid
S04501,2025-11-29,seed rye,1,8.25,paid
S04502,2025-11-29,seed rye,3,24.75,paid
S04503,2025-11-29,sourdough loaf,2,15.00,paid
S04504,2025-11-29,cinnamon bun,2,8.50,paid
S04505,2025-11-29,filter coffee,1,3.00,paid
S04506,2025-11-29,cinnamon bun,1,4.25,paid
S04507,2025-11-29,sourdough loaf,1,7.50,paid
S04508,2025-11-29,apple tart,1,5.50,paid
S04509,2025-11-29,apple tart,2,11.00,paid
S04510,2025-11-29,seed rye,1,8.25,paid
S04511,2025-11-29,sourdough loaf,2,15.00,paid
S04512,2025-11-29,cinnamon bun,1,4.25,refunded
S04513,2025-11-30,filter coffee,1,3.00,paid
S04514,2025-11-30,seed rye,1,8.25,paid
S04515,2025-11-30,cinnamon bun,1,4.25,paid
S04516,2025-11-30,apple tart,1,5.50,paid
S04517,2025-11-30,cinnamon bun,2,8.50,paid
S04518,2025-11-30,croissant,1,3.75,paid
S04519,2025-11-30,cinnamon bun,2,8.50,paid
S04520,2025-11-30,cinnamon bun,1,4.25,paid
S04521,2025-11-30,filter coffee,3,9.00,paid
S04522,2025-11-30,croissant,1,3.75,paid
S04523,2025-11-30,cinnamon bun,3,12.75,paid
S04524,2025-11-30,sourdough loaf,1,7.50,paid
S04525,2025-11-30,croissant,2,7.50,paid
S04526,2025-11-30,seed rye,2,16.50,paid
S04527,2025-11-30,croissant,2,7.50,paid
S04528,2025-11-30,apple tart,1,5.50,paid
S04529,2025-11-30,croissant,1,3.75,paid
S04530,2025-11-30,filter coffee,2,6.00,paid
S04531,2025-11-30,apple tart,3,16.50,paid
S04532,2025-11-30,croissant,1,3.75,paid
S04533,2025-11-30,apple tart,1,5.50,paid
S04534,2025-11-30,seed rye,2,16.50,paid
S04535,2025-12-01,croissant,1,3.75,paid
S04536,2025-12-01,sourdough loaf,3,22.50,paid
S04537,2025-12-01,croissant,2,7.50,paid
S04538,2025-12-01,cinnamon bun,1,4.25,paid
S04539,2025-12-01,sourdough loaf,1,7.50,refunded
S04540,2025-12-01,seed rye,2,16.50,paid
S04541,2025-12-01,croissant,2,7.50,paid
S04542,2025-12-02,apple tart,1,5.50,paid
S04543,2025-12-02,croissant,1,3.75,paid
S04544,2025-12-02,croissant,3,11.25,paid
S04545,2025-12-02,croissant,3,11.25,paid
S04546,2025-12-02,cinnamon bun,1,4.25,paid
S04547,2025-12-02,apple tart,3,16.50,paid
S04548,2025-12-02,seed rye,1,8.25,paid
S04549,2025-12-02,seed rye,2,16.50,paid
S04550,2025-12-02,sourdough loaf,3,22.50,paid
S04551,2025-12-02,sourdough loaf,3,22.50,paid
S04552,2025-12-02,seed rye,2,16.50,paid
S04553,2025-12-02,seed rye,1,8.25,paid
S04554,2025-12-02,cinnamon bun,2,8.50,paid
S04555,2025-12-02,apple tart,2,11.00,paid
S04556,2025-12-02,seed rye,1,8.25,paid
S04557,2025-12-02,croissant,1,3.75,paid
S04558,2025-12-03,sourdough loaf,2,15.00,paid
S04559,2025-12-03,filter coffee,1,3.00,void
S04560,2025-12-03,seed rye,2,16.50,paid
S04561,2025-12-03,seed rye,2,16.50,paid
S04562,2025-12-03,seed rye,2,16.50,paid
S04563,2025-12-03,croissant,1,3.75,paid
S04564,2025-12-03,filter coffee,1,3.00,paid
S04565,2025-12-03,cinnamon bun,1,4.25,paid
S04566,2025-12-04,filter coffee,1,3.00,refunded
S04567,2025-12-04,croissant,1,3.75,void
S04568,2025-12-04,sourdough loaf,3,22.50,paid
S04569,2025-12-04,seed rye,2,16.50,paid
S04570,2025-12-04,sourdough loaf,1,7.50,paid
S04571,2025-12-04,sourdough loaf,1,7.50,paid
S04572,2025-12-04,apple tart,1,5.50,paid
S04573,2025-12-04,filter coffee,2,6.00,paid
S04574,2025-12-04,sourdough loaf,1,7.50,paid
S04575,2025-12-04,croissant,1,3.75,paid
S04576,2025-12-04,cinnamon bun,3,12.75,paid
S04577,2025-12-04,cinnamon bun,1,4.25,paid
S04578,2025-12-05,sourdough loaf,1,7.50,paid
S04579,2025-12-05,sourdough loaf,2,15.00,paid
S04580,2025-12-05,seed rye,1,8.25,paid
S04581,2025-12-05,apple tart,2,11.00,paid
S04582,2025-12-05,croissant,2,7.50,paid
S04583,2025-12-05,seed rye,1,8.25,paid
S04584,2025-12-05,apple tart,2,11.00,paid
S04585,2025-12-05,seed rye,1,8.25,paid
S04586,2025-12-05,filter coffee,1,3.00,paid
S04587,2025-12-05,cinnamon bun,2,8.50,paid
S04588,2025-12-05,apple tart,3,16.50,void
S04589,2025-12-05,sourdough loaf,3,22.50,paid
S04590,2025-12-05,sourdough loaf,3,22.50,paid
S04591,2025-12-05,filter coffee,1,3.00,paid
S04592,2025-12-05,filter coffee,1,3.00,paid
S04593,2025-12-05,filter coffee,1,3.00,paid
S04594,2025-12-05,apple tart,2,11.00,paid
S04595,2025-12-06,apple tart,1,5.50,paid
S04596,2025-12-06,seed rye,1,8.25,paid
S04597,2025-12-06,filter coffee,2,6.00,paid
S04598,2025-12-06,filter coffee,1,3.00,paid
S04599,2025-12-06,sourdough loaf,2,15.00,paid
S04600,2025-12-06,filter coffee,3,9.00,paid
S04601,2025-12-06,apple tart,2,11.00,paid
S04602,2025-12-06,apple tart,1,5.50,refunded
S04603,2025-12-06,apple tart,3,16.50,paid
S04604,2025-12-06,apple tart,1,5.50,paid
S04605,2025-12-06,apple tart,1,,paid
S04606,2025-12-06,cinnamon bun,2,8.50,paid
S04607,2025-12-06,sourdough loaf,2,15.00,paid
S04608,2025-12-06,filter coffee,1,3.00,paid
S04609,2025-12-06,seed rye,1,8.25,paid
S04610,2025-12-06,croissant,1,3.75,paid
S04611,2025-12-06,seed rye,1,8.25,paid
S04612,2025-12-06,cinnamon bun,2,8.50,paid
S04613,2025-12-06,seed rye,2,16.50,void
S04614,2025-12-06,croissant,2,7.50,paid
S04615,2025-12-06,seed rye,2,16.50,paid
S04616,2025-12-06,seed rye,1,8.25,void
S04617,2025-12-06,filter coffee,1,3.00,paid
S04618,2025-12-07,croissant,1,3.75,paid
S04619,2025-12-07,croissant,2,7.50,paid
S04620,2025-12-07,croissant,3,11.25,paid
S04621,2025-12-07,seed rye,2,16.50,paid
S04622,2025-12-07,sourdough loaf,1,7.50,paid
S04623,2025-12-07,sourdough loaf,1,7.50,paid
S04624,2025-12-07,filter coffee,2,6.00,paid
S04625,2025-12-07,croissant,1,3.75,paid
S04626,2025-12-07,filter coffee,3,9.00,paid
S04627,2025-12-07,seed rye,1,8.25,paid
S04628,2025-12-07,filter coffee,3,9.00,paid
S04629,2025-12-07,cinnamon bun,1,4.25,paid
S04630,2025-12-07,seed rye,1,8.25,paid
S04631,2025-12-07,sourdough loaf,1,7.50,paid
S04632,2025-12-07,sourdough loaf,1,7.50,paid
S04633,2025-12-07,filter coffee,1,3.00,paid
S04634,2025-12-07,sourdough loaf,3,22.50,paid
S04635,2025-12-07,seed rye,1,8.25,paid
S04636,2025-12-07,sourdough loaf,1,7.50,paid
S04637,2025-12-08,sourdough loaf,1,7.50,paid
S04638,2025-12-09,filter coffee,1,3.00,paid
S04639,2025-12-09,sourdough loaf,2,15.00,paid
S04640,2025-12-09,croissant,2,7.50,paid
S04641,2025-12-09,croissant,1,3.75,paid
S04642,2025-12-09,apple tart,2,11.00,paid
S04643,2025-12-09,filter coffee,1,3.00,paid
S04644,2025-12-10,croissant,2,7.50,paid
S04645,2025-12-10,seed rye,1,8.25,paid
S04646,2025-12-10,seed rye,1,8.25,paid
S04647,2025-12-10,cinnamon bun,1,4.25,paid
S04648,2025-12-10,croissant,3,11.25,paid
S04649,2025-12-10,sourdough loaf,1,7.50,void
S04650,2025-12-10,filter coffee,3,9.00,paid
S04651,2025-12-10,seed rye,1,8.25,paid
S04652,2025-12-10,croissant,1,3.75,paid
S04653,2025-12-10,filter coffee,2,6.00,paid
S04654,2025-12-10,filter coffee,1,3.00,paid
S04655,2025-12-11,seed rye,1,8.25,paid
S04656,2025-12-11,filter coffee,1,3.00,paid
S04657,2025-12-11,filter coffee,1,3.00,paid
S04658,2025-12-11,filter coffee,1,3.00,paid
S04659,2025-12-11,apple tart,3,16.50,paid
S04660,2025-12-11,cinnamon bun,1,4.25,paid
S04661,2025-12-11,filter coffee,1,3.00,paid
S04662,2025-12-11,cinnamon bun,1,4.25,paid
S04663,2025-12-11,sourdough loaf,3,22.50,paid
S04664,2025-12-11,cinnamon bun,1,4.25,paid
S04665,2025-12-11,apple tart,3,16.50,paid
S04666,2025-12-11,croissant,2,7.50,paid
S04667,2025-12-11,cinnamon bun,1,4.25,paid
S04668,2025-12-11,apple tart,2,11.00,paid
S04669,2025-12-11,cinnamon bun,1,4.25,paid
S04670,2025-12-11,seed rye,1,8.25,paid
S04671,2025-12-11,cinnamon bun,1,4.25,refunded
S04672,2025-12-12,cinnamon bun,2,8.50,paid
S04673,2025-12-12,croissant,3,11.25,paid
S04674,2025-12-12,croissant,1,3.75,paid
S04675,2025-12-12,croissant,1,3.75,paid
S04676,2025-12-12,seed rye,2,16.50,paid
S04677,2025-12-12,sourdough loaf,1,7.50,paid
S04678,2025-12-12,sourdough loaf,2,15.00,paid
S04679,2025-12-12,croissant,1,3.75,paid
S04680,2025-12-12,filter coffee,2,6.00,paid
S04681,2025-12-12,sourdough loaf,2,15.00,paid
S04682,2025-12-12,cinnamon bun,1,4.25,paid
S04683,2025-12-12,croissant,1,3.75,paid
S04684,2025-12-12,seed rye,1,8.25,paid
S04685,2025-12-12,filter coffee,1,3.00,paid
S04686,2025-12-12,croissant,1,3.75,paid
S04687,2025-12-12,filter coffee,1,3.00,paid
S04688,2025-12-12,sourdough loaf,3,22.50,paid
S04689,2025-12-13,seed rye,1,8.25,paid
S04690,2025-12-13,cinnamon bun,3,12.75,paid
S04691,13/12/2025,seed rye,1,8.25,paid
S04692,2025-12-13,sourdough loaf,2,15.00,paid
S04693,2025-12-13,cinnamon bun,1,4.25,paid
S04694,2025-12-13,filter coffee,2,6.00,paid
S04695,2025-12-13,seed rye,3,24.75,paid
S04696,2025-12-13,filter coffee,1,3.00,refunded
S04697,2025-12-13,apple tart,2,11.00,paid
S04698,2025-12-13,seed rye,1,8.25,paid
S04699,2025-12-13,apple tart,3,16.50,paid
S04700,2025-12-13,seed rye,2,16.50,paid
S04701,2025-12-13,croissant,1,3.75,paid
S04702,2025-12-13,sourdough loaf,1,7.50,paid
S04703,2025-12-13,sourdough loaf,2,15.00,paid
S04704,2025-12-13,filter coffee,2,6.00,paid
S04705,2025-12-13,filter coffee,1,3.00,paid
S04706,2025-12-13,apple tart,2,11.00,paid
S04707,2025-12-13,sourdough loaf,1,7.50,paid
S04708,2025-12-13,cinnamon bun,1,4.25,paid
S04709,2025-12-13,cinnamon bun,3,12.75,paid
S04710,2025-12-13,seed rye,1,8.25,paid
S04711,2025-12-13,croissant,2,7.50,paid
S04712,2025-12-13,seed rye,1,8.25,paid
S04713,2025-12-14,croissant,1,3.75,paid
S04714,2025-12-14,cinnamon bun,2,8.50,paid
S04715,2025-12-14,croissant,2,7.50,paid
S04716,2025-12-14,sourdough loaf,1,7.50,paid
S04717,2025-12-14,croissant,1,3.75,paid
S04718,2025-12-14,sourdough loaf,1,7.50,paid
S04719,2025-12-14,croissant,1,3.75,paid
S04720,2025-12-14,sourdough loaf,1,7.50,paid
S04721,2025-12-14,seed rye,1,8.25,paid
S04722,2025-12-14,apple tart,3,16.50,paid
S04723,2025-12-14,seed rye,1,8.25,paid
S04724,2025-12-14,croissant,1,3.75,paid
S04725,2025-12-14,filter coffee,2,6.00,paid
S04726,2025-12-14,apple tart,1,5.50,paid
S04727,2025-12-14,apple tart,1,5.50,paid
S04728,2025-12-14,apple tart,1,5.50,paid
S04729,2025-12-14,seed rye,2,16.50,paid
S04730,2025-12-14,filter coffee,2,6.00,paid
S04731,2025-12-14,seed rye,1,8.25,paid
S04732,2025-12-14,apple tart,1,5.50,paid
S04733,2025-12-14,sourdough loaf,3,22.50,paid
S04734,2025-12-15,filter coffee,1,3.00,paid
S04735,2025-12-15,cinnamon bun,1,4.25,paid
S04736,2025-12-15,croissant,3,11.25,paid
S04737,2025-12-15,filter coffee,1,3.00,paid
S04738,2025-12-16,apple tart,1,5.50,paid
S04739,2025-12-16,apple tart,3,16.50,paid
S04740,2025-12-16,sourdough loaf,2,15.00,paid
S04741,2025-12-16,croissant,1,3.75,paid
S04742,2025-12-16,croissant,2,7.50,paid
S04743,2025-12-16,cinnamon bun,1,4.25,paid
S04744,2025-12-16,cinnamon bun,2,8.50,paid
S04745,2025-12-16,seed rye,2,16.50,paid
S04746,2025-12-16,apple tart,3,16.50,paid
S04747,2025-12-16,seed rye,1,,paid
S04748,2025-12-16,croissant,3,11.25,void
S04749,2025-12-17,apple tart,3,16.50,paid
S04750,2025-12-17,seed rye,1,8.25,paid
S04751,2025-12-17,cinnamon bun,1,4.25,paid
S04752,2025-12-17,cinnamon bun,2,8.50,paid
S04753,2025-12-17,seed rye,2,16.50,paid
S04754,2025-12-17,apple tart,1,5.50,paid
S04755,2025-12-17,croissant,1,3.75,paid
S04756,2025-12-17,sourdough loaf,1,7.50,paid
S04757,2025-12-17,seed rye,2,16.50,paid
S04758,2025-12-17,croissant,1,3.75,paid
S04759,2025-12-17,croissant,3,,paid
S04760,2025-12-17,apple tart,1,5.50,paid
S04761,2025-12-18,croissant,2,7.50,paid
S04762,2025-12-18,croissant,3,11.25,paid
S04763,2025-12-18,apple tart,1,5.50,paid
S04764,2025-12-18,sourdough loaf,1,7.50,paid
S04765,2025-12-18,cinnamon bun,1,4.25,paid
S04766,2025-12-18,filter coffee,1,3.00,paid
S04767,2025-12-18,sourdough loaf,1,7.50,paid
S04768,2025-12-18,sourdough loaf,1,7.50,paid
S04769,2025-12-18,cinnamon bun,2,8.50,paid
S04770,2025-12-18,seed rye,2,16.50,paid
S04771,2025-12-18,filter coffee,2,6.00,paid
S04772,2025-12-18,apple tart,1,5.50,paid
S04773,2025-12-18,cinnamon bun,3,12.75,paid
S04774,2025-12-18,cinnamon bun,3,12.75,paid
S04775,2025-12-18,apple tart,1,5.50,void
S04776,2025-12-18,cinnamon bun,1,4.25,paid
S04777,2025-12-18,croissant,1,3.75,paid
S04778,2025-12-19,croissant,1,3.75,paid
S04779,2025-12-19,cinnamon bun,3,12.75,paid
S04780,2025-12-19,cinnamon bun,2,8.50,paid
S04781,2025-12-19,sourdough loaf,1,7.50,paid
S04782,2025-12-19,filter coffee,3,9.00,paid
S04783,2025-12-19,filter coffee,1,3.00,paid
S04784,2025-12-19,filter coffee,1,3.00,paid
S04785,2025-12-19,apple tart,1,5.50,paid
S04786,2025-12-19,apple tart,1,5.50,paid
S04787,2025-12-19,sourdough loaf,2,15.00,paid
S04788,2025-12-19,croissant,1,3.75,paid
S04789,2025-12-20,sourdough loaf,1,7.50,paid
S04790,2025-12-20,seed rye,3,24.75,paid
S04791,2025-12-20,filter coffee,1,3.00,paid
S04792,2025-12-20,sourdough loaf,1,7.50,paid
S04793,2025-12-20,apple tart,1,5.50,paid
S04794,2025-12-20,filter coffee,1,3.00,paid
S04795,2025-12-20,cinnamon bun,1,4.25,paid
S04796,2025-12-20,sourdough loaf,2,15.00,paid
S04797,2025-12-20,apple tart,1,5.50,paid
S04798,2025-12-20,croissant,1,3.75,paid
S04799,2025-12-20,cinnamon bun,1,4.25,paid
S04800,2025-12-20,seed rye,3,24.75,paid
S04801,2025-12-20,apple tart,2,11.00,paid
S04802,2025-12-20,sourdough loaf,3,22.50,paid
S04803,2025-12-20,filter coffee,2,6.00,paid
S04804,2025-12-20,croissant,1,3.75,paid
S04805,2025-12-20,croissant,2,7.50,paid
S04806,2025-12-20,apple tart,2,11.00,paid
S04807,2025-12-20,sourdough loaf,3,22.50,paid
S04808,2025-12-20,cinnamon bun,1,4.25,paid
S04809,2025-12-20,apple tart,3,16.50,paid
S04810,2025-12-20,apple tart,1,5.50,paid
S04811,2025-12-20,seed rye,3,24.75,paid
S04812,2025-12-20,croissant,1,3.75,paid
S04813,2025-12-20,filter coffee,2,6.00,paid
S04814,2025-12-20,seed rye,1,8.25,paid
S04815,2025-12-20,croissant,1,3.75,paid
S04816,2025-12-20,croissant,2,7.50,paid
S04817,2025-12-21,apple tart,3,16.50,paid
S04818,2025-12-21,filter coffee,1,3.00,paid
S04819,2025-12-21,apple tart,3,16.50,paid
S04820,2025-12-21,filter coffee,1,3.00,paid
S04821,2025-12-21,cinnamon bun,3,12.75,paid
S04822,2025-12-21,sourdough loaf,1,7.50,paid
S04823,2025-12-21,sourdough loaf,1,7.50,paid
S04824,2025-12-21,croissant,3,11.25,paid
S04825,2025-12-21,apple tart,2,11.00,paid
S04826,2025-12-21,seed rye,3,24.75,paid
S04827,2025-12-21,seed rye,3,24.75,paid
S04828,2025-12-21,filter coffee,1,3.00,void
S04829,2025-12-21,croissant,2,7.50,refunded
S04830,2025-12-21,croissant,2,7.50,paid
S04831,2025-12-21,cinnamon bun,1,4.25,paid
S04832,2025-12-21,seed rye,1,8.25,paid
S04833,2025-12-21,seed rye,1,8.25,paid
S04834,2025-12-21,cinnamon bun,1,4.25,void
S04835,2025-12-21,apple tart,1,5.50,paid
S04836,2025-12-21,cinnamon bun,1,4.25,paid
S04837,2025-12-21,filter coffee,1,3.00,paid
S04838,2025-12-21,seed rye,2,16.50,paid
S04839,2025-12-21,apple tart,2,11.00,paid
S04840,2025-12-21,croissant,1,3.75,paid
S04841,2025-12-21,croissant,1,3.75,paid
S04842,2025-12-21,apple tart,1,5.50,paid
S04843,2025-12-22,seed rye,1,8.25,paid
S04844,2025-12-22,seed rye,1,8.25,paid
S04845,2025-12-22,seed rye,3,24.75,paid
S04846,2025-12-23,cinnamon bun,2,8.50,paid
S04847,2025-12-23,cinnamon bun,1,4.25,paid
S04848,2025-12-23,filter coffee,2,6.00,paid
S04849,2025-12-23,apple tart,2,11.00,paid
S04850,2025-12-23,apple tart,2,11.00,paid
S04851,2025-12-23,sourdough loaf,1,7.50,paid
S04852,2025-12-23,filter coffee,2,6.00,paid
S04853,2025-12-23,seed rye,1,8.25,paid
S04854,2025-12-23,croissant,1,3.75,paid
S04855,2025-12-23,cinnamon bun,2,8.50,paid
S04856,2025-12-23,filter coffee,1,3.00,paid
S04857,2025-12-23,sourdough loaf,1,7.50,paid
S04858,2025-12-23,cinnamon bun,2,8.50,paid
S04859,2025-12-24,cinnamon bun,1,4.25,paid
S04860,2025-12-24,apple tart,1,5.50,paid
S04861,2025-12-24,croissant,1,3.75,paid
S04862,2025-12-24,filter coffee,1,3.00,paid
S04863,2025-12-24,croissant,2,7.50,paid
S04864,2025-12-24,apple tart,3,16.50,paid
S04865,2025-12-24,croissant,1,3.75,paid
S04866,2025-12-24,seed rye,2,16.50,paid
S04867,2025-12-24,filter coffee,3,9.00,paid
S04868,2025-12-24,cinnamon bun,3,12.75,paid
S04869,2025-12-24,seed rye,1,8.25,paid
S04870,2025-12-24,seed rye,1,8.25,paid
S04871,2025-12-24,apple tart,1,5.50,paid
S04872,2025-12-24,sourdough loaf,1,7.50,paid
S04873,2025-12-24,seed rye,2,16.50,paid
S04874,2025-12-24,cinnamon bun,1,4.25,paid
S04875,2025-12-25,croissant,2,7.50,paid
S04876,2025-12-25,apple tart,1,5.50,paid
S04877,2025-12-25,sourdough loaf,2,15.00,refunded
S04878,2025-12-25,filter coffee,3,9.00,paid
S04879,2025-12-25,croissant,2,7.50,paid
S04880,2025-12-25,croissant,3,11.25,paid
S04881,2025-12-25,croissant,2,7.50,paid
S04882,2025-12-25,sourdough loaf,1,7.50,paid
S04883,2025-12-25,apple tart,3,16.50,paid
S04884,2025-12-25,filter coffee,1,3.00,refunded
S04885,2025-12-25,croissant,1,3.75,paid
S04886,2025-12-25,sourdough loaf,1,7.50,paid
S04887,2025-12-25,filter coffee,3,9.00,paid
S04888,2025-12-26,cinnamon bun,1,4.25,void
S04889,2025-12-26,sourdough loaf,1,7.50,paid
S04890,2025-12-26,seed rye,2,16.50,paid
S04891,2025-12-26,filter coffee,3,9.00,paid
S04892,2025-12-26,filter coffee,3,,void
S04893,2025-12-26,filter coffee,3,9.00,paid
S04894,2025-12-26,sourdough loaf,2,15.00,paid
S04895,2025-12-26,cinnamon bun,2,8.50,paid
S04896,2025-12-26,sourdough loaf,1,7.50,paid
S04897,2025-12-26,sourdough loaf,1,7.50,paid
S04898,2025-12-26,seed rye,1,8.25,void
S04899,2025-12-26,filter coffee,1,3.00,paid
S04900,2025-12-26,croissant,2,7.50,paid
S04901,2025-12-26,sourdough loaf,1,7.50,paid
S04902,2025-12-26,seed rye,1,8.25,paid
S04903,2025-12-27,seed rye,1,8.25,paid
S04904,2025-12-27,filter coffee,3,9.00,paid
S04905,2025-12-27,cinnamon bun,2,8.50,paid
S04906,2025-12-27,sourdough loaf,3,22.50,paid
S04907,2025-12-27,filter coffee,2,6.00,paid
S04908,2025-12-27,sourdough loaf,2,15.00,paid
S04909,2025-12-27,seed rye,2,16.50,paid
S04910,2025-12-27,croissant,1,3.75,paid
S04911,2025-12-27,apple tart,1,5.50,paid
S04912,2025-12-27,seed rye,1,8.25,paid
S04913,2025-12-27,filter coffee,1,3.00,paid
